No(line_no),주소(address),경도(longitute),위도(latitude),좌표값(status),설치장소상세(address_detail),설치장소타입(address_type),쓰레기통 형태(trash_type),관할기관(gov),관할기관연락처(gov_num)
111,서울특별시 성동구 고산자로 281-,127.0360667,37.56479933,정좌표,서울특별시 성동구 고산자로 281- 편의점 옆,,담배꽁초 수거용,서울시 성동구청,
112,서울특별시 성동구 왕십리로 280,127.0382199,37.55923401,정좌표,서울특별시 성동구 왕십리로 280 횡단보도 옆,,담배꽁초 수거용,서울시 성동구청,
113,서울특별시 성동구 왕십리로 320-1,127.0341862,37.56232331,정좌표,서울특별시 성동구 왕십리로 320-1 횡단보도 옆,,담배꽁초 수거용,서울시 성동구청,
114,서울특별시 성동구 왕십리로 49,127.0449108,37.54188761,인근좌표,서울특별시 성동구 왕십리로 49 횡단보도 옆,,담배꽁초 수거용,서울시 성동구청,
115,서울특별시 성동구 상왕십리역 1-1주변,128.72506,35.85833324,정좌표,서울특별시 성동구 상왕십리역 1-1주변 횡단보도 옆,,담배꽁초 수거용,서울시 성동구청,
116,서울특별시 성동구 무학로 2,127.0302722,37.56444634,정좌표,서울특별시 성동구 무학로 2 횡단보도 옆,,담배꽁초 수거용,서울시 성동구청,
117,서울특별시 성동구 왕십리로 363-1,127.029567,37.5640446,정좌표,서울특별시 성동구 왕십리로 363-1 편의점 주변,,담배꽁초 수거용,서울시 성동구청,
118,서울특별시 성동구 고산자로 4-5,127.0359915,37.54132786,인근좌표,서울특별시 성동구 고산자로 4-5 편의점 주변,,담배꽁초 수거용,서울시 성동구청,
119,서울특별시 성동구 행당로 2-11,127.020502,37.55457443,인근좌표,서울특별시 성동구 행당로 2-11 도로(가로)변,,담배꽁초 수거용,서울시 성동구청,
120,서울특별시 성동구 금호로 158,127.0201696,37.55488296,정좌표,서울특별시 성동구 금호로 158 횡단보도 옆,,담배꽁초 수거용,서울시 성동구청,
121,서울특별시 성동구 행당로 6-6,127.0207433,37.55447175,인근좌표,서울특별시 성동구 행당로 6-6 횡단보도 옆,,담배꽁초 수거용,서울시 성동구청,
122,서울특별시 성동구 왕십리로 12-9,127.0453165,37.53903071,인근좌표,서울특별시 성동구 왕십리로 12-9 횡단보도 옆,,담배꽁초 수거용,서울시 성동구청,
123,서울특별시 성동구 동일로 173,127.0668019,37.54771607,정좌표,서울특별시 성동구 동일로 173 횡단보도 옆,,담배꽁초 수거용,서울시 성동구청,
124,서울특별시 성동구 뚝섬로 310,127.0461861,37.54099567,정좌표,서울특별시 성동구 뚝섬로 310 편의점 주변,,담배꽁초 수거용,서울시 성동구청,
125,서울특별시 성동구 뚝섬로 436,127.0591207,37.53669789,정좌표,서울특별시 성동구 뚝섬로 436 편의점 주변,,담배꽁초 수거용,서울시 성동구청,
126,서울특별시 성동구 왕십리로 89,127.0443411,37.54575446,정좌표,서울특별시 성동구 왕십리로 89 횡단보도 옆(성동구종합체육센터),,담배꽁초 수거용,서울시 성동구청,
127,서울특별시 성동구 성수이로 118,127.0578574,37.54517382,정좌표,서울특별시 성동구 성수이로 118 횡단보도 옆(라성빌딩),,담배꽁초 수거용,서울시 성동구청,
128,서울특별시 성동구 아차산로 85-1,127.0537916,37.54548301,정좌표,서울특별시 성동구 아차산로 85-1 편의점 주변,,담배꽁초 수거용,서울시 성동구청,
129,서울특별시 성동구 성수이로 108,127.057375,37.54454891,정좌표,서울특별시 성동구 성수이로 108 편의점 주변,,담배꽁초 수거용,서울시 성동구청,
130,서울특별시 성동구 아차산로 49,127.0500381,37.54678925,정좌표,서울특별시 성동구 아차산로 49 편의점 주변,,담배꽁초 수거용,서울시 성동구청,
131,서울특별시 성동구 왕십리로 232,127.0417535,37.5576851,정좌표,서울특별시 성동구 왕십리로 232 횡단보도 옆,,담배꽁초 수거용,서울시 성동구청,
132,서울특별시 성동구 청계천로10가길 102,127.0374349,37.57152317,정좌표,서울특별시 성동구 청계천로10가길 102 횡단보도 옆,,담배꽁초 수거용,서울시 성동구청,
133,서울특별시 성동구 청계천로 546,127.036905,37.57171705,정좌표,서울특별시 성동구 청계천로 546 도로(가로)변,,담배꽁초 수거용,서울시 성동구청,
134,서울특별시 성동구 금호로 141-1,127.0210038,37.5536807,정좌표,서울특별시 성동구 금호로 141-1 횡단보도 옆,,담배꽁초 수거용,서울시 성동구청,
135,서울특별시 성동구 금호로 168,127.0202082,37.55581367,정좌표,서울특별시 성동구 금호로 168  도로(가로)변,,담배꽁초 수거용,서울시 성동구청,
136,서울특별시 성동구 행당로 15,127.0216535,37.55486645,정좌표,서울특별시 성동구 행당로 15 금호1가동주민센터 주변,,담배꽁초 수거용,서울시 성동구청,
137,서울특별시 성동구 금호로 60-1,127.0260647,37.54873468,정좌표,서울특별시 성동구 금호로 60-1 도로(가로)변,,담배꽁초 수거용,서울시 성동구청,
138,서울특별시 성동구 341-1,128.720799,35.84952285,인근좌표,서울특별시 성동구 341-1 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
139,서울특별시 성동구 15나길 19,128.7196159,35.85907899,인근좌표,서울특별시 성동구 15나길 19 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
140,서울특별시 성동구 10,128.7212926,35.85811034,인근좌표,서울특별시 성동구 10 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
141,서울특별시 성동구 44,128.7155741,35.86021161,인근좌표,서울특별시 성동구 44 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
142,서울특별시 성동구 왕십리로 410,127.0252782,37.56540649,정좌표,서울특별시 성동구 왕십리로 410 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
143,서울특별시 성동구 마장로 137,127.0237304,37.56998145,정좌표,서울특별시 성동구 마장로 137 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
144,서울특별시 성동구 왕십리로 327,127.0332248,37.56239505,정좌표,서울특별시 성동구 왕십리로 327 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
145,서울특별시 성동구 고사자로 197,128.7207281,35.85055006,인근좌표,서울특별시 성동구 고사자로 197 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
146,서울특별시 성동구 행당로 87,127.0285445,37.55729284,정좌표,서울특별시 성동구 행당로 87 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
147,서울특별시 성동구 금호로 173,127.0190166,37.55460552,정좌표,서울특별시 성동구 금호로 173 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
148,서울특별시 성동구 금호로 105,127.0245529,37.55237691,정좌표,서울특별시 성동구 금호로 105 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
149,서울특별시 성동구 독서당로 299-2,127.0224564,37.54836753,정좌표,서울특별시 성동구 독서당로 299-2 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
150,서울특별시 성동구 독서당로 207,127.0139111,37.54383042,정좌표,서울특별시 성동구 독서당로 207 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
151,서울특별시 성동구 독서당로 222,127.0153668,37.54388705,정좌표,서울특별시 성동구 독서당로 222 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
152,서울특별시 성동구 독서당로 216,127.0147618,37.5435691,정좌표,서울특별시 성동구 독서당로 216 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
153,서울특별시 성동구 금호로 40,127.0257877,37.54711114,정좌표,서울특별시 성동구 금호로 40 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
154,서울특별시 성동구 살곶이길 352,127.0409834,37.55678977,정좌표,서울특별시 성동구 살곶이길 352 횡단보도,,"담배꽁초, 음료컵",서울시 성동구청,
155,서울특별시 성동구 마장로 310,127.0440108,37.56651355,정좌표,서울특별시 성동구 마장로 310 횡단보도,,"담배꽁초, 음료컵",서울시 성동구청,
156,서울특별시 성동구 마장로 810,127.0489609,37.56880964,인근좌표,서울특별시 성동구 마장로 810 전철역,,"담배꽁초, 음료컵",서울시 성동구청,
157,서울특별시 성동구 천호대로 312,127.0545592,37.56497979,정좌표,서울특별시 성동구 천호대로 312 횡단보도,,"담배꽁초, 음료컵",서울시 성동구청,
158,서울특별시 성동구 용답동 232-6,127.0639878,37.56092014,정좌표,서울특별시 성동구 용답동 232-6 전철역,,"담배꽁초, 음료컵",서울시 성동구청,
159,서울특별시 성동구 광나루로 337,127.0672332,37.54850859,정좌표,서울특별시 성동구 광나루로 337 횡단보도,,"담배꽁초, 음료컵",서울시 성동구청,
160,서울특별시 성동구 동일로 223,127.069198,37.55182932,정좌표,서울특별시 성동구 동일로 223 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
161,서울특별시 성동구 뚝섬로 397,127.054544,37.53877861,인근좌표,서울특별시 성동구 뚝섬로 397 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
162,서울특별시 성동구 광나루로 243,127.0569441,37.54946192,정좌표,서울특별시 성동구 광나루로 243 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
163,서울특별시 성동구 뚝섬로 452,127.0606558,37.5371779,정좌표,서울특별시 성동구 뚝섬로 452 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
164,서울특별시 성동구 아차산로 120,127.0572218,37.54390837,정좌표,서울특별시 성동구 아차산로 120 전철역,,"담배꽁초, 음료컵",서울시 성동구청,
165,서울특별시 성동구 광나루로 328,127.0662362,37.54802496,정좌표,서울특별시 성동구 광나루로 328 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
166,서울특별시 성동구 광나루로 297,127.0628189,37.54850134,정좌표,서울특별시 성동구 광나루로 297 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
167,서울특별시 성동구 광나루로 319,127.0652896,37.54837977,정좌표,서울특별시 성동구 광나루로 319 횡단보도,,"담배꽁초, 음료컵",서울시 성동구청,
168,서울특별시 성동구 광나루로 190,127.0511378,37.55042805,정좌표,서울특별시 성동구 광나루로 190 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
169,서울특별시 성동구 광나루로 142-1,127.0460554,37.55134494,정좌표,서울특별시 성동구 광나루로 142-1 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
170,서울특별시 성동구 광나루로 184,127.0504375,37.55086254,정좌표,서울특별시 성동구 광나루로 184 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
171,서울특별시 성동구 살곶이 8길 22,127.0429755,37.55630059,정좌표,서울특별시 성동구 살곶이 8길 22 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
172,서울특별시 성동구 광나루로 297,127.0628189,37.54850134,정좌표,서울특별시 성동구 광나루로 297 버스정류장,,"담배꽁초, 음료컵",서울시 성동구청,
1,서울특별시 영등포구 국회대로 675,126.909032,37.52539723,정좌표,서울특별시 영등포구 국회대로 675 안상규벌꿀 앞,⑥ 횡단보도 입구,① 일반쓰레기,서울시 영등포구청,
2,서울특별시 영등포구 국회대로 675,126.909032,37.52539723,정좌표,서울특별시 영등포구 국회대로 675 안상규벌꿀 앞,⑥ 횡단보도 입구,② 재활용쓰레기,서울시 영등포구청,
3,서울특별시 영등포구 당산로 235,126.9020895,37.53471153,정좌표,서울특별시 영등포구 당산로 235 당산역 2번출구 버스정류장(19-645),"① 정류장(버스, 택시 등)",① 일반쓰레기,서울시 영등포구청,
4,서울특별시 영등포구 당산로 235,126.9020895,37.53471153,정좌표,서울특별시 영등포구 당산로 235 당산역 2번출구 버스정류장(19-645),"① 정류장(버스, 택시 등)",② 재활용쓰레기,서울시 영등포구청,
5,서울특별시 영등포구 양평로 36,126.9026738,37.53382666,정좌표,서울특별시 영등포구 양평로 36 당산역 7번 출구 뒤,② 지하철역 입구,① 일반쓰레기,서울시 영등포구청,
6,서울특별시 영등포구 양평로 36,126.9026738,37.53382666,정좌표,서울특별시 영등포구 양평로 36 당산역 7번 출구 뒤,② 지하철역 입구,② 재활용쓰레기,서울시 영등포구청,
7,서울특별시 영등포구 당산로 223,126.9011635,37.53373906,정좌표,서울특별시 영등포구 당산로 223 올리브 영 앞,② 지하철역 입구,① 일반쓰레기,서울시 영등포구청,
8,서울특별시 영등포구 당산로 223,126.9011635,37.53373906,정좌표,서울특별시 영등포구 당산로 223 올리브 영 앞,② 지하철역 입구,② 재활용쓰레기,서울시 영등포구청,
9,서울특별시 영등포구 양평로 64,126.899966,37.53514017,정좌표,서울특별시 영등포구 양평로 64 gs편의점 앞,"① 정류장(버스, 택시 등)",① 일반쓰레기,서울시 영등포구청,
10,서울특별시 영등포구 양평로 36,126.9026738,37.53382666,정좌표,서울특별시 영등포구 양평로 36 당산역 7번 출구 뒤,② 지하철역 입구,① 일반쓰레기,서울시 영등포구청,
11,서울특별시 영등포구 양평로 36,126.9026738,37.53382666,정좌표,서울특별시 영등포구 양평로 36 당산역 7번 출구 뒤,② 지하철역 입구,② 재활용쓰레기,서울시 영등포구청,
12,서울특별시 영등포구 양평로 24-1,126.9035734,37.5333242,정좌표,서울특별시 영등포구 양평로 24-1 o&k 빌딩 앞 버스정류장(19-175),"① 정류장(버스, 택시 등)",① 일반쓰레기,서울시 영등포구청,
13,서울특별시 영등포구 양평로 24-1,126.9035734,37.5333242,정좌표,서울특별시 영등포구 양평로 24-1 o&k 빌딩 앞 버스정류장(19-175),"① 정류장(버스, 택시 등)",② 재활용쓰레기,서울시 영등포구청,
